,views
2575,1522088.8976193343
2576,297573.47415547376
2577,158031.29034375772
2578,1147965.649042044
2579,234988.7687042046
2580,167134.17837524088
2581,95501.83999872883
2582,53070.357574776746
2583,625351.2109691246
2584,345630.01558031235
2585,132602.23210816598
2586,1235613.0137980396
2587,4425700.8467960255
2588,385107.0545367189
2589,1722782.3655493944
2590,1825168.798745245
2591,1522088.8976193343
2592,233983.47727078572
2593,492181.8488725906
2594,275141.1142542104
2595,4787853.046190134
2596,34830.810022234684
2597,2120116.0136673497
2598,572422.8259606229
2599,95605.58687982173
2600,75168.85428132047
2601,341519.5965619588
2602,114195.21547772666
2603,273863.0553314225
2604,77507.28307986096
2605,189273.78170700558
2606,619605.8824909253
2607,1809109.235905954
2608,265220.3386226867
2609,109401.94701141655
2610,341959.4886028797
2611,680551.3086490401
2612,82137.09748597839
2613,1071717.949073784
2614,275931.5742540576
2615,1122468.514028151
2616,2087339.5867979845
2617,2785566.7763519315
2618,590125.4493774405
2619,570828.5832257171
2620,4000673.905099516
2621,143245.89045544248
2622,516353.3478696265
2623,4102329.869977218
2624,155144.62347519794
2625,9425443.134312844
2626,1392241.1940570432
2627,4441059.197699402
2628,1492816.4149165556
2629,340337.1891565949
2630,931530.3531788279
2631,-21728220.03163244
2632,1522088.8976193343
2633,85338.0993223961
2634,9388269.238618549
2635,379393.901543407
2636,2484814.2266341657
2637,543979.721151855
2638,32940.107634603744
2639,2987847.2887088647
2640,225334.0072115166
2641,263038.4046656119
2642,529503.5738642964
2643,195616.83305614768
2644,104605.74803212192
2645,9446126.40463098
2646,158031.29034375772
2647,540276.9030963937
2648,186617.79327966203
2649,6108242.696638718
2650,432767.0818585821
2651,204291.71600265545
2652,649354.8040383125
2653,232664.90727966698
2654,1675606.3131078251
2655,915200.4683039638
2656,835312.409716767
2657,885629.9029052735
2658,4385582.76052507
2659,2916461.4907249464
2660,533451.6439432171
2661,854001.0952951582
2662,4832537.630384211
2663,86790.48865964706
2664,2060204.523461299
2665,1878135.6049583992
2666,2283475.910496274
2667,814194.0453178359
2668,585985.2345270319
2669,247803.4257981677
2670,26862684.420670282
2671,689177.8666110199
2672,1589686.9519425584
2673,41133.674141793745
2674,942776.7686333839
2675,9276477.653448582
2676,2685103.924463558
2677,426662.77650117525
2678,710553.9423305871
2679,129895.02755321702
2680,2274543.7916676123
2681,41572.395555694355
2682,539407.6733575
2683,903476.3620324191
2684,457701.703013425
2685,301190.61940043815
2686,1111896.807139583
2687,325469.0930646446
2688,171678.421461951
2689,347603.83398130606
2690,2280297.3402620177
2691,1428885.6820466677
2692,64830.25338419364
2693,651239.3280696368
2694,1059599.4857686316
2695,3092407.3071492976
2696,213137.51306288806
2697,210910.7824498166
2698,1825173.258580114
2699,1588588.8726381112
2700,9288995.47960981
2701,1674635.6491844528
2702,78923.68958016741
2703,2642014.4602143425
2704,91812.94200644712
2705,289231.96472619777
2706,56149575.42130697
2707,7306677.703065137
2708,330464.9922282179
2709,5090.008310564095
2710,72754645.41248396
2711,2346285.5954361437
2712,842944.8555812135
2713,290322.30352787604
2714,51416260.90133552
2715,1522088.8976193343
2716,780923.085964978
2717,2642014.4602143425
2718,511373.0468637333
2719,1891860.2458603636
2720,222732.81822514883
2721,4330410.135374447
2722,2518530.056936099
2723,617467.5888392542
2724,2157588.967210491
2725,1266634.5014492087
2726,900292.9487446651
2727,297869.6780871209
2728,18214535.417183384
2729,-8330450.566951235
2730,2290319.519079561
2731,875993.8370163834
2732,163018.46891475096
2733,2471113.5773191964
2734,66879.21948498674
2735,2063592.0731038973
2736,372346.9944773067
2737,2720957.214188043
2738,42823.63095511636
2739,540276.9030963937
2740,1557676.7596505112
2741,572422.8259606229
2742,2559600.7932937085
2743,152068.84407695127
2744,3353424.9240748016
2745,1329804.5741551302
2746,4902823.070287365
2747,7821143.655446855
2748,746045.3478007932
2749,1249661.7748460537
2750,71746.19425719185
2751,366092.83636337006
2752,11565.91345550795
2753,6247058.728499583
2754,273896.2984054487
2755,7253458.945032705
2756,391165.3667961906
2757,153168.70270495163
2758,1310929.0330794747
2759,1431039.9362824354
2760,3127243.766143352
2761,515387.92719882575
2762,493282.25410569017
2763,322417.3988555388
2764,841990.9712921823
2765,1960138.7077252246
2766,3602744.430071977
2767,249065.70141547988
2768,3644680.31857627
2769,1365861.1559299084
2770,2226997.786929813
2771,86344.3574243742
2772,96641.50734368083
2773,669432.5302495277
2774,350658.26534669683
2775,522108.25790790585
2776,1522088.8976193343
2777,74593.6851075245
2778,964768.4395206638
2779,1222595.7651001792
2780,558295.6561334989
2781,200925.5934110626
2782,390910.2839738026
2783,9973946.239129024
2784,1522088.8976193343
2785,24742138.572214644
2786,356996.23398620007
2787,875993.8370163834
2788,1674635.6491844528
2789,973467.5889788766
2790,8669.370466258842
2791,967277.2414051986
2792,230729.17273442354
2793,2226850.1598056694
2794,913760.6506217507
2795,475250.75595571334
2796,704517.1248371864
2797,159336.7985942131
2798,15230579.538390545
2799,4737262.566087204
2800,747991.7524505584
2801,627814.0316398448
2802,1134757.2002076772
2803,5686173.945222657
2804,175176.0224003403
2805,439806.70220576576
2806,2408.224897124106
2807,567915.4139621838
2808,2414299.331649811
2809,1989391.4264693502
2810,286591.3948309368
2811,31096.742108355276
2812,496196.42906062223
2813,640063.3390082583
2814,762447.989415419
2815,367946.1176309765
2816,317603.86422091094
2817,697298.8252885651
2818,811013.4941006408
2819,5640.1010742152575
2820,708242.1702668595
2821,940272.5374630473
2822,1089226.8218999498
2823,945267.5600946075
2824,1242122.529956245
2825,945220.0222713724
2826,308329.6555472112
2827,1614667.19792587
2828,2265013.18242726
2829,493369.9649352428
2830,721251.1869281502
2831,1751690.9417476265
2832,191473.63609906984
2833,38800.2636401793
2834,177574.98743375437
2835,2421973.5448663216
2836,10946902.445119573
2837,138083.08883021935
2838,1522088.8976193343
2839,1610646.5081645923
2840,232012.11208952358
2841,54703.609057665104
2842,155223.7879838145
2843,847577.1330420516
2844,361057.43689092924
2845,138897.1694867243
2846,4139038.153690641
2847,29315153.4449035
2848,27910.42110782489
2849,553960.302996346
2850,244409.4951046377
2851,1602420.6407465376
2852,32473.106693813344
2853,207638.96772513562
2854,730315.4837889351
2855,1522088.8976193343
2856,48970.61715871678
2857,68671.59880619077
2858,285999.09435570496
2859,320395.9516236391
2860,79424.51111960481
2861,4854659.188657665
2862,1089732.1253469232
2863,400420.79019465065
2864,7640572.358576376
2865,351386.76566042984
2866,1190205.0720111607
2867,681235.0218959961
2868,2946467.504774303
2869,3216596.554953063
2870,7544703.4221692635
2871,176578.3986818979
2872,9742790.09668692
2873,3347042.7729479414
2874,23836.891650271136
2875,22721806.68103027
2876,2224236.3102191444
2877,90733.45826725313
2878,1919907.264384985
2879,624062.8267293185
2880,225151.21162713016
2881,479192.6792714433
2882,676239.6234120813
2883,116622.3991455196
2884,576885.8916215894
2885,175176.0224003403
2886,2555715.2314054696
2887,308708.8776414974
2888,376077.2316876028
2889,973467.5889788766
2890,1610646.5081645923
2891,14966.53310874221
2892,64327.662945332704
2893,779057.1962253009
2894,566173.1917307352
2895,1626425.2768836275
2896,85359.38930577622
2897,5714378.148514204
2898,1391057.0676460417
2899,442062.4862960146
2900,1778408.3727655269
2901,2553464.9075152995
2902,2768483.9909894727
2903,619947.9194294686
2904,3162463.037011535
2905,963461.639129574
2906,575178.7022273683
2907,1522088.8976193343
2908,449641.52604699787
2909,384661.0093350506
2910,339469.9021374725
2911,442472.13515436556
2912,39448789.6256691
2913,1007531.3070506987
2914,2337036.176727882
2915,501259.3916204197
2916,3506865.2851647073
2917,476292.60548783466
2918,2399736.5649693813
2919,907641.0115682755
2920,285999.09435570496
2921,43727.68590732827
2922,426662.77650117525
2923,529842.9993489184
2924,1248969.1386814688
2925,5109962.341296151
2926,109325.98623450659
2927,566173.1917307352
2928,166718.33942858176
2929,696484.6735160251
2930,186304.63612230052
2931,1652140.645361386
2932,713822.1111714724
2933,359408.28645781754
2934,724474.5373387488
2935,16571.532109510386
2936,499035.5602395636
2937,1948440.5341005472
2938,115796.9123253061
2939,711543.5685859811
2940,8019442.291967117
2941,1029304.6123976214
2942,3417160.047519149
2943,446765.4786433701
2944,2905385.1703438796
2945,24856292.124198295
2946,189209.71709726844
2947,419427.38466140395
2948,655795.2669707995
2949,1674635.6491844528
2950,1155719.2448597732
2951,1168992.1302063507
2952,388525.8979153717
2953,428864.6650947677
2954,1111405.9893785045
2955,659198.3987315486
2956,1522088.8976193343
2957,1736734.4045912598
2958,15154254.819574967
2959,218610.49976525758
2960,458581.1343202798
2961,1960138.7077252246
2962,787705.6397593053
2963,98699.06313223741
2964,23071.055975419702
2965,96035.00555088767
2966,1195175.1613596263
2967,303750.8621716234
2968,269049.9635013547
2969,5034774.773025078
2970,154783.68688484235
2971,1522088.8976193343
2972,17617.40919064451
2973,1522088.8976193343
2974,209973.83921769238
2975,256918.30314286705
2976,536039.0530327908
2977,13261267.977017311
2978,188278.78963257116
2979,901241.462007374
2980,708288.6609546805
2981,1522088.8976193343
2982,1291889.2192935583
2983,688949.1694754846
2984,1522088.8976193343
2985,9622362.375449456
2986,201495.7569552248
2987,681518.7744834027
2988,322417.3988555388
2989,1045506.6079080405
2990,3609665.659886772
2991,1481088.7876200234
2992,413792.2758593543
2993,572943.50043094
2994,6766102.788408289
2995,555951.4020728273
2996,34053.31669368595
2997,140717.21968760318
2998,21519.921284919372
2999,178015.5607016862
3000,516203.4504827809
3001,753333.04187214
3002,3151939.1797470944
3003,991158.1648395191
3004,1261493.9980116412
3005,300270.4117495569
3006,1267420.4840268672
3007,10352213.253556944
3008,3328782.3488072357
3009,681235.0218959961
3010,1712248.055313342
3011,122446.78677459597
3012,114315.97512373072
3013,295764.2447694519
3014,1070163.0727658565
3015,1221506.2908011314
3016,158031.29034375772
3017,1522088.8976193343
3018,143488.87820816715
3019,553642.7020213467
3020,492185.95372494287
3021,39896019.49954284
3022,213137.51306288806
3023,8680577.778925035
3024,1444756.3814863618
3025,366092.83636337006
3026,954812.5660649014
3027,-361415.116780584
3028,1376794.8091155626
3029,37317.67829078785
3030,945220.0222713724
3031,1283228.3824387726
3032,1167393.004818678
3033,442392.4555514904
3034,3711753.462811292
3035,421343.07780215703
3036,681235.0218959961
3037,2165198.5346706947
3038,2561729.0345095173
3039,7654.393833648646
3040,218487.33579291613
3041,184720.84685732517
3042,465265.2801180377
3043,22318.57279634406
3044,5428.113392455736
3045,36399.29110856331
3046,2043336.5292339055
3047,1292277.117955669
3048,1522088.8976193343
3049,323213.5507526833
3050,568945.5850157652
3051,2341.3688727000263
3052,95012.59934471524
3053,30940.908189482754
3054,56759.32108193613
3055,447335.32810861105
3056,1003007.5634949461
3057,27275.255299955374
3058,9096440.728097742
3059,1876724.6098712322
3060,575150.9179384445
3061,79932.07431093766
3062,681742.1861557493
3063,270557.3694922647
3064,2409871.30562751
3065,393422.42693056515
3066,525855.2411018759
3067,1089324.8668992666
3068,341947.3039128822
3069,1096753.4926586258
3070,127870.6998183229
3071,277916.28029382764
3072,193072.3058610086
3073,341519.5965619588
3074,913806.0692893609
3075,1926511.13241141
3076,34053.31669368595
3077,353639.4678768655
3078,240073.77838006546
3079,1046326.3556765558
3080,719077.8961302943
3081,372734.0252450602
3082,1006386.3896156901
3083,61448.73775851936
3084,384506.1351749222
3085,560140.5067867148
3086,4041096.0408557067
3087,1992305.0272860467
3088,114728.28934069932
3089,832712.9483455953
3090,1382135.7599280246
3091,384661.0093350506
3092,1522088.8976193343
3093,6247058.728499583
3094,198635.52625707514
3095,2856185.401223953
3096,94443.24188925512
3097,3889565.3225499066
3098,976048.7948753143
3099,362318.3237070767
3100,1757165.0613586558
3101,297847.4630668436
3102,2195243.724943778
3103,40829.9567702543
3104,293376.3031303466
3105,357283.6752302742
3106,214382.3995224184
3107,84138.89599882695
3108,237062.971143733
3109,42368.35856907279
3110,2032745.9857561847
3111,768065.9051624562
3112,651257.2699731856
3113,76742.61134297051
3114,1694061.3798735247
3115,14928.140842359513
3116,836573.1808855411
3117,1188950.3242743951
3118,1989391.4264693502
3119,9625.156343390932
3120,14837154.175670983
3121,3253093.8934826627
3122,99057.3899930974
3123,88063.28255494917
3124,5664406.33935771
3125,183776.9729542106
3126,3559876.470847265
3127,796167.4048155781
3128,1519670.5827316556
3129,275172.3630888839
3130,1023678.7448555354
3131,940272.5374630473
3132,252686.28927483992
3133,580643.3724273723
3134,1610646.5081645923
3135,1778408.3727655269
3136,1930575.1148717124
3137,1649560.131178979
3138,236535.31427475344
3139,985806.1763983604
3140,476292.60548783466
3141,1190932.7993167401
3142,171193.4330642051
3143,8300107.313439429
3144,2993671.4786212305
3145,523155.1543686439
3146,1735093.7229527354
3147,224915.768284427
3148,-4348738.549356565
3149,140664.90296606347
3150,1378722.7449819774
3151,1077654.4157134634
3152,57309.38774192915
3153,2484814.2266341657
3154,28847238.269560285
3155,7253458.945032705
3156,2887475.4121027514
3157,241800.95713962917
3158,1522088.8976193343
3159,872.080700712977
3160,462499.2726501806
3161,951866.1134333853
3162,1093134.439531316
3163,1209066.7167764488
3164,69658.1199048392
3165,77563.13304390037
3166,1566351.3113231673
3167,640420.1133121729
3168,3630176.3941770457
3169,323119.6070806985
3170,681235.0218959961
3171,252617.94868790638
3172,298448.73399390513
3173,1610646.5081645923
3174,58977.53950902796
3175,1476458.0585512528
3176,138407.81617270014
3177,1359599.3452698765
3178,4153591.024291926
3179,1299040.8596929247
3180,3798414.717385303
3181,3532627.9910489847
3182,451866.20832955115
3183,1815092.9640659136
3184,2988742.940183767
3185,2338726.1359959766
3186,22410484.90776597
3187,617442.4359647359
3188,249065.70141547988
3189,605207.6232414165
3190,1172912.811747745
3191,1547421.9300035096
3192,1489266.3926069946
3193,917720.3018802658
3194,1789924.1196985582
3195,1598820.976435569
3196,345433.18965371465
3197,11161.946951956721
3198,481487.8399766587
3199,1522088.8976193343
3200,1077654.4157134634
3201,4345646.220855111
3202,1531031.1577187125
3203,132707.8134193637
3204,1880700.7491214715
3205,2686648.5804140973
3206,1060556.784399879
3207,607826.0738381844
3208,515252.2121224657
3209,1522088.8976193343
3210,3444288.766674812
3211,1452647.100368296
3212,748519.989808287
3213,1174160.9795667282
3214,1185309.551672016
3215,4126182.9203472547
3216,1225125.0764008118
3217,272890.30777945113
3218,934526.9154058467
3219,890275.5726124811
3220,255233.17819014634
3221,1423177.7656639994
3222,1169587.644411822
3223,440590.2896524826
3224,400475.6730191568
3225,1548583.9271340026
3226,1536784.7721748874
3227,8300107.313439429
3228,2409871.30562751
3229,1260312.685151598
3230,1275719.2598375056
3231,21511.04198402213
3232,104061.50947589963
3233,52424.12330405996
3234,2558649.1392819853
3235,1249661.7748460537
3236,1506360.3279771192
3237,884608.6124078388
3238,395760.59722419013
3239,3053602.2923223646
3240,1666089.454719676
3241,2995809.0879897894
3242,1834.102688002633
3243,432881.21867060754
3244,157925.51916262927
3245,51416260.90133552
3246,121491.4244209812
3247,568302.2129832816
3248,405238.9853976008
3249,945720.4986673172
3250,1778408.3727655269
3251,643565.1469171776
3252,1522088.8976193343
3253,1892421.814751257
3254,10448.043510692194
3255,1522088.8976193343
3256,2926454.8016226487
3257,1519670.5827316556
3258,286480.2555454469
3259,858975.5826950491
3260,1235437.7372924539
3261,4737262.566087204
3262,2875585.3210292924
3263,382923.7712048427
3264,531045.696222191
3265,282175.37213481753
3266,151279.86782543315
3267,2172798.6180371353
3268,680406.411691365
3269,626949.4727624339
3270,818496.9825983082
3271,18214535.417183384
3272,499035.5602395636
3273,1522088.8976193343
3274,891125.9980103349
3275,776263.8168907468
3276,482142.2002986666
3277,7131345.141628343
3278,8345166.010996856
3279,2746666.286300585
3280,17752565.131506324
3281,123804.82109212526
3282,574046.8775348072
3283,563201.4559696801
3284,1722782.3655493944
3285,426348.9110892054
3286,2746666.286300585
3287,27702.120833615772
3288,215667.5521492248
3289,690679.2531918152
3290,295843.4812158898
3291,3624970.0623210873
3292,19544168.74494945
3293,391772.47406750335
3294,218698.73667527572
3295,91299.37370979623
3296,316261.8308243959
3297,502235.371911337
3298,4658376.013383829
3299,487176.2393245073
3300,7253458.945032705
3301,3444288.766674812
3302,1553870.2552323644
3303,3888269.7041183803
3304,18260745.46005022
3305,258339.46891774354
3306,102097.77349332487
3307,487226.3514749474
3308,878847.3893605759
3309,816336.6009692235
3310,2236509.694642393
3311,12884051.382436166
3312,499048.5552028733
3313,286514.2713056102
3314,261605.54358556704
3315,4107793.8860504525
3316,6247058.728499583
3317,1522088.8976193343
3318,766912.9829987797
3319,71769.71456525987
3320,1147224.3058307136
3321,21866.879543869523
3322,178044.00647664047
3323,4691206.836311
3324,-11157788.910397934
3325,942776.7686333839
3326,14837154.175670983
3327,101382.09248677618
3328,12362293.97943096
3329,2038954.7506606777
3330,365252.6383355742
3331,1875549.1369142157
3332,207778.5342502587
3333,259424.0484666333
3334,2365542.312664452
3335,3902339.5150062107
3336,219816.7869671951
3337,1610646.5081645923
3338,2025471.4983196189
3339,2324417.631928918
3340,847577.1330420516
3341,262607.3602330878
3342,251955.30623084446
3343,1208187.3331888139
3344,408253.9132257749
3345,3044398.642698345
3346,86338.04158374318
3347,1522088.8976193343
3348,114190.43725780002
3349,230821.68423694652
3350,2918031.4000358423
3351,1483702.4840231913
3352,599763.7220701649
3353,402288.16835954087
3354,1104780.7541522766
3355,104342.49359027552
3356,2482248.0157800214
3357,476385.194248019
3358,821067.8010668701
3359,292162.2080204135
3360,30609.302113175392
3361,882447.8949957329
3362,8131980.81766211
3363,1722167.8924633686
3364,2346285.5954361437
3365,1479403.8803705734
3366,8110382.990713625
3367,5328352.652303293
3368,308708.8776414974
3369,205720.07104502735
3370,11565.91345550795
3371,4032040.202578497
3372,2346285.5954361437
3373,5109962.341296151
3374,4592229.660563424
3375,6851012.308522128
3376,837639.0399396659
3377,170945.82113339403
3378,1626425.2768836275
3379,696151.8320382922
3380,15592205.789391998
3381,140263.257405587
3382,14113670.235283162
3383,204879.91388309328
3384,2875585.3210292924
3385,1522088.8976193343
3386,147040.43376048328
3387,626545.3318876652
3388,23542.956850884482
3389,14478.5610502942
3390,7856190.200593931
3391,472334.67800073745
3392,7306677.703065137
3393,838378.7789104383
3394,2977211.996939227
3395,456514.57463004533
3396,273281.34397238935
3397,4441059.197699402
3398,1989391.4264693502
3399,1318140.5871662858
3400,70325.6384499583
3401,787191.5575336175
3402,2120860.624464312
3403,1855458.1527259552
3404,14113670.235283162
3405,102928.36825763388
3406,9999.68279608339
3407,620758.3938383328
3408,1522088.8976193343
3409,2267818.2399666314
3410,3870614.0644214675
3411,266266.1583473191
3412,1522088.8976193343
3413,170670.57223890652
3414,1111405.9893785045
3415,419427.38466140395
3416,3053602.2923223646
3417,8960481.095813693
3418,1318525.0366717703
3419,67079.91168683139
3420,1522088.8976193343
3421,1611461.8977338823
3422,6521479.378813772
3423,87062.89540913259
3424,518042.0218524105
3425,26281.71489179437
3426,71746.19425719185
3427,391165.3667961906
3428,4880217.145430731
3429,1790341.1684185488
3430,568945.5850157652
3431,295695.8047659963
3432,70325.6384499583
3433,74640.34606715315
3434,682248.3066113556
3435,540276.9030963937
3436,1173385.5367051933
3437,64018.171531415544
3438,2217058.7367943856
3439,832712.9483455953
3440,42521440.740956895
3441,124526.09026087006
3442,2431219.3158394434
3443,363381.9172772507
3444,394097.8227539337
3445,5976740.272701256
3446,15562018.84272868
3447,2644292.403283078
3448,509012.59307195526
3449,853967.2936832977
3450,7253458.945032705
3451,406556.4990580566
3452,117908.26093916851
3453,189273.78170700558
3454,1715168.0400488956
3455,108545.60625121486
3456,84218.41878787219
3457,2863708.2678943127
3458,361057.43689092924
3459,599763.7220701649
3460,2346285.5954361437
3461,242373.96879550745
3462,326608.2743446233
3463,11836.220552695217
3464,10352213.253556944
3465,494799.5937311135
3466,813821.4080660786
3467,205755.88560856087
3468,178015.5607016862
3469,114195.21547772666
3470,277916.28029382764
3471,198936.60794258746
3472,483071.58828933793
3473,580935.3986613818
3474,1185760.196903651
3475,387657.4175362261
3476,2654645.36083317
3477,527095.7752321071
3478,1938403.7289066848
3479,66198.48645480257
3480,4817835.707542888
3481,23071.055975419702
3482,1221506.2908011314
3483,838378.7789104383
3484,959853.976482925
3485,208348.97085373732
3486,526813.2650088291
3487,776911.0939623008
3488,101648.18361575273
3489,80380.2596542514
3490,8085846.845119012
3491,2228718.845681209
3492,1522088.8976193343
3493,749287.0906364318
3494,8443122.79865177
3495,78009.54779053037
3496,1252816.2243272674
3497,365624.8738261049
3498,225490.58141587465
3499,173037.64370436664
3500,384661.0093350506
3501,112665.58214013581
3502,1937748.1780146807
3503,7092238.733320626
3504,2644318.3433263777
3505,217358.35519714747
3506,1522088.8976193343
3507,13665224.199898636
3508,3294965.84876044
3509,213872.99824904394
3510,1129741.94042357
3511,387360.2898004947
3512,380047.9636435255
3513,786611.5589088022
3514,226287.97014462948
3515,1154981.6393470105
3516,148443140.82399267
3517,4206080.532997319
3518,730315.4837889351
3519,792720.8059526447
3520,3668543.514746352
3521,60349.910243083956
3522,288076.9033577151
3523,3293.9231923932675
3524,114959.9836890942
3525,2400526.0549317338
3526,379495.98557846085
3527,871823.3758599048
3528,384506.1351749222
3529,551012.7578272466
3530,114195.21547772666
3531,578765.5345314832
3532,264659.8432119796
3533,1522088.8976193343
3534,243164.5658500397
3535,290322.30352787604
3536,90673.30702516274
3537,1225762.62423807
3538,4441059.197699402
3539,913760.6506217507
3540,1249661.7748460537
3541,1031051.6779205129
3542,359408.28645781754
3543,1089324.8668992666
3544,18162326.96233228
3545,87353.25374054047
3546,2698098.377638437
3547,1108049.6696623003
3548,478561.35174891073
3549,401456.9452998077
3550,59405.270160670625
3551,3288636.5886565913
3552,514304.2208817762
3553,917315.080930097
3554,1778635.3893848376
3555,160473.6733124673
3556,7640572.358576376
3557,120509.2976365136
3558,13671045.1200437
3559,64336.20199864078
3560,126472.62655306072
3561,4787853.046190134
3562,1522088.8976193343
3563,163660.539787577
3564,630093.9966212985
3565,-15062824.077358896
3566,8680577.778925035
3567,6759185.031947185
3568,163315.2023392457
3569,596658.7271686012
3570,152320.014886708
3571,73771.24751775782
3572,51295.45223056502
3573,1522088.8976193343
3574,285999.09435570496
3575,252617.94868790638
3576,151481.52034193533
3577,585985.2345270319
3578,52448.44238647935
3579,170189.5063526847
3580,7766535.196984866
3581,3369034.6182907345
3582,2879827.341854709
3583,131452.56969290436
3584,2550742.570955123
3585,1134064.130913134
3586,1790341.1684185488
3587,501106.5629020401
3588,-7538421.664993835
3589,3913094.791744372
3590,2669983.7469709087
3591,6404772.203151042
3592,4305313.997079106
3593,402288.16835954087
3594,570464.8793064222
3595,234085.2265097641
3596,284815.0649658346
3597,343135.8330374793
3598,59254.976364821894
3599,1230277.8440589022
3600,4439.336031399434
3601,2970497.5174419573
3602,1047462.3172366454
3603,1047462.3172366454
3604,6679.085965476697
3605,1134064.130913134
3606,8352327.530068908
3607,1229208.117562108
3608,2554401.8150659297
3609,251955.30623084446
3610,320543.5416694826
3611,2449861.967710578
3612,319823.976160147
3613,1059599.4857686316
3614,6009733.376088026
3615,482082.5613630458
3616,392213.3199039337
3617,1038018.9868411445
3618,78009.54779053037
3619,863594.8723525535
3620,1455627.3710262931
3621,322580.65411777585
3622,2153534.89134115
3623,98887.254481307
3624,24742138.572214644
3625,298198.1252712298
3626,399949.5752734274
3627,1393695.8390585457
3628,956101.2869910372
3629,449332.52994101355
3630,51416260.90133552
3631,426348.9110892054
3632,69776.08109501586
3633,217343.4745364047
3634,1096072.310298798
3635,468694.3853096822
3636,164892.41050500213
3637,814845.5833437007
3638,8071.990290522343
3639,67328631.84100798
3640,284763.2882353768
3641,230827.4317706984
3642,1348442.441501107
3643,13105.872288700426
3644,1360666.1625846843
3645,1001959.4277743485
3646,24968.40846653818
3647,46606.42987702601
3648,501581.8546356645
3649,269178.3883167703
3650,272228.11327268183
3651,11565.91345550795
3652,351167.1534245082
3653,1024605.8233424968
3654,-1830442.5606384978
3655,1522088.8976193343
3656,1341335.7006248352
3657,537131.901630183
3658,1285500.5726344597
3659,579619.2435465049
3660,8461948.740788668
3661,6820516.2170128925
3662,371813.1945217566
3663,1564641.6721382367
3664,568302.2129832816
3665,815624.6163227218
3666,1481088.7876200234
3667,742057.2963540324
3668,104526.59215039783
3669,176714.90031506377
3670,1831669.859167736
3671,320395.9516236391
3672,295764.2447694519
3673,6244.635964812478
3674,1190786.3638548665
3675,1158222.26785774
3676,2267818.2399666314
3677,2651599.290913741
3678,1398578.109333129
3679,176714.90031506377
3680,743568.7816113981
3681,516796.43854596023
3682,363236.11983416905
3683,278264.6633285552
3684,71746.19425719185
3685,158031.29034375772
3686,650718.7278290193
3687,1157510.2868805302
3688,338462.2265920639
3689,319823.976160147
3690,183999.6864429093
3691,226071.54032022762
3692,1378722.7449819774
3693,592799.4577809658
3694,7633722.316610868
3695,2000610.5021887012
3696,107730.69169893
3697,747991.7524505584
3698,681235.0218959961
3699,40904.25160978944
3700,391165.3667961906
3701,251955.30623084446
3702,143284.35695959884
3703,60501.467270268826
3704,128993.15315408562
3705,114728.28934069932
3706,532589.4628612709
3707,13892.983820629539
3708,4676392.386372396
3709,1466479.003474785
3710,12884051.382436166
3711,965887.092078536
3712,772754.414883367
3713,1077996.6432243765
3714,667396.1728838973
3715,260477.82479069266
3716,949282.1580851497
3717,409613.8347417547
3718,979007.3818434034
3719,1311755.1406292017
3720,272746.50574068236
3721,13665224.199898636
3722,1722167.8924633686
3723,1951621.2242887758
3724,1212967.179567098
3725,-7724180.107940559
3726,323052.7513208024
3727,230729.17273442354
3728,160473.6733124673
3729,433455.25688594906
3730,1522088.8976193343
3731,2340751.637507705
3732,145758.31887980225
3733,4414505.002582985
3734,1474885.546190012
3735,1399256.79907249
3736,1442857.6080725354
3737,13261267.977017311
3738,151279.86782543315
3739,5358.095303504495
3740,5380928.4816441145
3741,1111896.807139583
3742,3624970.0623210873
3743,272228.11327268183
3744,4051393.6484162146
3745,33551.26807763823
3746,411132.0242111895
3747,87353.25374054047
3748,253413.43423390295
3749,118318.90658034757
3750,1176901.697101384
3751,431241.0818713207
3752,2388780.163940884
3753,319779.48722378374
3754,2153159.4242837294
3755,1522088.8976193343
3756,48334.933650220046
3757,205311.9528253905
3758,865154.5800800081
3759,3945535.102699573
3760,209284.4116130462
3761,16023.545717693632
3762,526554.2384132335
3763,531327.5398705036
3764,12324645.335409082
3765,2122348.992420744
3766,1359599.3452698765
3767,86244.08415439981
3768,2905385.1703438796
3769,2232673.0291006938
3770,4141342.593658787
3771,3322361.4163222574
3772,490173.47881927434
3773,847577.1330420516
3774,461944.12885865103
3775,78968.19430502271
3776,271285.65186666837
3777,884608.6124078388
3778,3384849.407127237
3779,964891.8079779197
3780,-11460751.43865271
3781,18214535.417183384
3782,501581.8546356645
3783,533101.2292945365
3784,1948440.5341005472
3785,1522088.8976193343
3786,4032040.202578497
3787,728775.6617804136
3788,119466.71323468653
3789,78685.04332761723
3790,2935193.3476729
3791,12008536.63221519
3792,2409871.30562751
3793,680152.4748859049
3794,71082.76104700868
3795,2608526.5414436837
3796,7640572.358576376
3797,1962558.3932363794
3798,9294.208654941758
3799,132602.23210816598
3800,14993797.449252201
3801,51416260.90133552
3802,248780.04065604205
3803,3888269.7041183803
3804,765009.6961558462
3805,1173385.5367051933
3806,2260307.8629626324
3807,683293.8428967476
3808,12197585.083238548
3809,1191122.5378906226
3810,215667.5521492248
3811,581501.7139579463
3812,7640572.358576376
3813,13652.919004011666
3814,83807.18643776793
3815,12362293.97943096
3816,1789924.1196985582
3817,209131.8415177965
3818,1006386.3896156901
3819,551353.2538112302
3820,573829.8113384244
3821,712106.9040252487
3822,169135.66312084137
